Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
75,Sangli,Sangli,Rice,Other,FAQ,1950,6000,4500,14 Jun 2016
76,Sangli,Sangli,Rice,Other,FAQ,1950,6100,4500,04 Aug 2016
77,Sangli,Sangli,Rice,Other,FAQ,2000,3000,2500,09 Jun 2021
78,Sangli,Sangli,Rice,Other,FAQ,2000,5200,4200,27 Jul 2016
79,Sangli,Sangli,Rice,Other,FAQ,2000,5200,4500,27 Aug 2016
80,Sangli,Sangli,Rice,Other,FAQ,2000,5200,4500,30 Jul 2016
81,Sangli,Sangli,Rice,Other,FAQ,2000,5500,3500,08 Sep 2016
82,Sangli,Sangli,Rice,Other,FAQ,2000,5500,3750,11 May 2017
83,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4200,27 Jun 2016
84,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4300,01 Oct 2016
85,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,01 Aug 2016
86,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,01 Jul 2016
87,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,01 Sep 2016
88,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,02 Jul 2016
89,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,02 Sep 2016
90,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,03 Dec 2016
91,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,03 Nov 2016
92,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,03 Oct 2016
93,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,03 Sep 2016
94,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,04 Oct 2016
95,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,05 Jul 2016
96,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,06 Sep 2016
97,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,07 Sep 2016
98,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,09 Jul 2016
99,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,10 Aug 2016
100,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,10 Sep 2016
101,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,11 Aug 2016
102,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,11 Jul 2016
103,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,11 Jun 2016
104,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,12 Aug 2016
105,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,12 Jul 2016
106,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,12 Sep 2016
107,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,14 Jul 2016
108,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,16 Aug 2016
109,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,16 Sep 2016
110,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,17 Sep 2016
111,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,18 Nov 2016
112,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,18 Oct 2016
