Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
103,Mumbai,Mumbai,Rice,Other,FAQ,2400,7700,5050,2020-05-08
165,Mumbai,Mumbai,Rice,Other,FAQ,2400,7700,5050,2020-05-25
11,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-05-27
136,Mumbai,Mumbai,Rice,Other,FAQ,2400,6500,4450,2020-05-29
178,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-06-05
73,Mumbai,Mumbai,Rice,Other,FAQ,9000,11500,10500,2020-06-08
121,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-06-10
15,Mumbai,Mumbai,Rice,Other,FAQ,9000,11500,10500,2020-06-12
184,Mumbai,Mumbai,Rice,Other,FAQ,9000,11500,10500,2020-06-15
155,Mumbai,Mumbai,Rice,Other,FAQ,9000,11500,10500,2020-06-17
172,Mumbai,Mumbai,Rice,Other,FAQ,9000,11500,10500,2020-06-19
42,Mumbai,Mumbai,Rice,Other,FAQ,9000,11500,10500,2020-06-22
35,Mumbai,Mumbai,Rice,Other,FAQ,9000,11500,10500,2020-06-24
41,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-06-26
168,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-06-29
27,Mumbai,Mumbai,Rice,Other,FAQ,9000,11500,10500,2020-07-03
120,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-07-06
166,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-07-08
110,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-07-10
167,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-07-13
91,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-07-15
112,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-07-17
54,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-07-20
113,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5250,2020-07-22
122,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-07-24
156,Mumbai,Mumbai,Rice,Other,FAQ,9000,11500,10500,2020-07-27
135,Mumbai,Mumbai,Rice,Other,FAQ,2400,5500,5200,2020-07-29
158,Mumbai,Mumbai,Rice,Other,FAQ,9000,12000,10000,2020-07-31
83,Mumbai,Mumbai,Rice,Other,FAQ,9000,12000,10000,2020-08-05
149,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-08-07
81,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-08-10
53,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-08-13
10,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-08-14
111,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-08-17
23,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-08-18
129,Mumbai,Mumbai,Rice,Other,FAQ,9000,12000,10000,2020-08-19
