Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
1873,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,415,800,650,2023-02-16
3366,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,300,845,700,2023-02-17
73,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,700,400,2023-02-18
165,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,150,650,400,2023-02-19
225,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,675,438,2023-02-20
359,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,225,550,388,2023-02-21
1831,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,400,775,550,2023-02-22
58,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,600,350,2023-02-23
3364,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,275,865,600,2023-02-24
410,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,300,600,450,2023-02-25
3336,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,200,810,620,2023-02-26
135,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,125,575,350,2023-02-27
66,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,650,375,2023-02-28
3361,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,250,910,750,2023-03-01
1805,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,350,905,600,2023-03-02
1838,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,400,910,625,2023-03-03
3349,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,200,1000,650,2023-03-04
77,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,750,425,2023-03-05
246,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,900,550,2023-03-06
3385,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,300,1000,850,2023-03-08
2014,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,565,1060,825,2023-03-09
1807,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,350,985,725,2023-03-10
3377,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,300,1000,600,2023-03-11
3359,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,250,875,750,2023-03-12
1835,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,400,900,650,2023-03-13
1885,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,450,875,650,2023-03-14
3358,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,250,855,700,2023-03-15
3342,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,200,900,650,2023-03-16
3365,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,280,830,730,2023-03-17
2022,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,600,900,700,2023-03-18
3372,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,300,930,750,2023-03-19
3346,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,200,950,650,2023-03-20
428,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,300,1000,650,2023-03-21
1839,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,400,975,650,2023-03-22
