Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
5640,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2660,2750,2700,2024-12-12
3486,Chattrapati Sambhajinagar,Lasur Station,Wheat,Other,FAQ,2750,3000,2800,2024-12-13
4500,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2770,3231,3060,2024-12-14
2628,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2600,3404,3002,2024-12-15
5595,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2610,2770,2700,2024-12-16
3452,Chattrapati Sambhajinagar,Lasur Station,Wheat,Other,FAQ,2650,3426,2925,2024-12-17
923,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2850,2876,2863,2024-12-18
4524,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2821,3451,3000,2024-12-19
2642,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2800,3200,3050,2024-12-20
1789,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2790,3300,3000,2024-12-21
5597,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2630,2750,2700,2024-12-22
1788,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2788,3114,3000,2024-12-23
4510,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2800,2986,2850,2024-12-24
4554,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2930,3325,3100,2024-12-25
5642,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2660,2770,2700,2024-12-26
4501,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2775,3611,3000,2024-12-27
4541,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2871,3171,3000,2024-12-28
5564,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2770,2700,2024-12-29
870,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2700,3001,2850,2024-12-30
1986,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,1800,3000,2400,2024-12-31
5638,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2660,2750,2700,2025-01-01
1728,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2600,3251,3090,2025-01-02
1730,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2600,3405,3100,2025-01-03
1793,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2826,3430,3005,2025-01-04
5672,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2700,2810,2750,2025-01-05
1575,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2400,3175,2900,2025-01-06
2635,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2700,3054,2877,2025-01-07
1778,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2770,3151,2900,2025-01-08
5616,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2650,2770,2750,2025-01-09
2641,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2800,3100,2950,2025-01-10
876,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2700,3301,3000,2025-01-11
5596,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2620,2750,2700,2025-01-12
455,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2200,3500,2850,2025-01-13
5556,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2750,2700,2025-01-14
5604,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2650,2750,2700,2025-01-15
950,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2950,3200,3075,2025-01-16
5625,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2650,2800,2700,2025-01-17
839,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2650,3300,2975,2025-01-18
5613,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2650,2760,2750,2025-01-19
1791,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2800,3350,3050,2025-01-20
844,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2651,3457,3054,2025-01-21
5648,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2670,2800,2750,2025-01-22
4538,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2861,3610,3361,2025-01-23
4307,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2500,3581,3300,2025-01-24
5904,Chattrapati Sambhajinagar,Sillod(Bharadi),Wheat,Other,FAQ,2775,2775,2775,2025-01-25
5592,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,3000,2800,2025-01-26
940,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2900,3032,2966,2025-01-27
2573,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2500,3100,2800,2025-01-28
5697,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2700,3000,2800,2025-01-29
542,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2300,3171,2736,2025-01-30
3432,Chattrapati Sambhajinagar,Lasur Station,Wheat,Other,FAQ,2650,3050,2800,2025-01-31
5870,Chattrapati Sambhajinagar,Sillod(Bharadi),Wheat,Other,FAQ,2550,2550,2550,2025-02-01
5471,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2500,3000,2800,2025-02-02
1666,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2500,3000,2850,2025-02-03
4422,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2600,3500,2791,2025-02-04
1756,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2675,3115,3000,2025-02-05
4489,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2725,3300,2800,2025-02-06
5619,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2650,2800,2700,2025-02-07
916,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2803,3200,3002,2025-02-08
5570,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2800,2700,2025-02-09
4498,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2751,3451,3071,2025-02-13
3443,Chattrapati Sambhajinagar,Lasur Station,Wheat,Other,FAQ,2650,3140,3000,2025-02-14
1745,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2650,3121,3000,2025-02-15
5668,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2700,2800,2800,2025-02-16
1733,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2612,3000,2975,2025-02-17
