Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
3350,Ahmednagar,Shrigonda,Maize,Other,FAQ,1900,2000,1950,2022-03-31
605,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2200,1950,2022-04-02
1654,Ahmednagar,Kopargaon,Maize,Other,FAQ,1900,2151,2046,2022-04-04
212,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1950,2500,2225,2022-04-05
565,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-04-07
2663,Ahmednagar,Rahata,Maize,Other,FAQ,2276,2276,2276,2022-04-08
64,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1500,2225,1862,2022-04-09
2639,Ahmednagar,Rahata,Maize,Other,FAQ,2225,2225,2225,2022-04-11
1590,Ahmednagar,Kopargaon,Maize,Other,FAQ,1800,2199,2165,2022-04-12
1644,Ahmednagar,Kopargaon,Maize,Other,FAQ,1899,2225,2140,2022-04-13
1878,Ahmednagar,Kopargaon,Maize,Other,FAQ,2199,2199,2199,2022-04-15
572,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-04-16
3354,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2000,2000,2022-04-18
1766,Ahmednagar,Kopargaon,Maize,Other,FAQ,2000,2399,2275,2022-04-19
48,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1425,1525,1475,2022-04-20
582,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-04-21
1759,Ahmednagar,Kopargaon,Maize,Other,FAQ,2000,2299,2182,2022-04-22
699,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2100,1950,2022-04-23
3282,Ahmednagar,Shevgaon,Maize,Yellow,FAQ,2351,2351,2351,2022-04-24
526,Ahmednagar,Jamkhed,Maize,Other,FAQ,1500,2000,1750,2022-04-25
1758,Ahmednagar,Kopargaon,Maize,Other,FAQ,2000,2294,2180,2022-04-26
1750,Ahmednagar,Kopargaon,Maize,Other,FAQ,2000,2223,2180,2022-04-27
2690,Ahmednagar,Rahata,Maize,Other,FAQ,2366,2366,2366,2022-04-28
101,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1650,2325,1987,2022-04-29
1757,Ahmednagar,Kopargaon,Maize,Other,FAQ,2000,2290,2199,2022-04-30
2635,Ahmednagar,Rahata,Maize,Other,FAQ,2201,2299,2250,2022-05-02
2684,Ahmednagar,Rahata,Maize,Other,FAQ,2340,2340,2340,2022-05-03
1655,Ahmednagar,Kopargaon,Maize,Other,FAQ,1900,2151,2099,2022-05-04
561,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1800,2022-05-05
3209,Ahmednagar,Shevgaon,Maize,Deshi Red,FAQ,2000,2100,2100,2022-05-06
567,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-05-07
599,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2100,1900,2022-05-09
1798,Ahmednagar,Kopargaon,Maize,Other,FAQ,2051,2191,2169,2022-05-10
3147,Ahmednagar,Sangamner,Maize,Other,FAQ,2275,2275,2275,2022-05-11
570,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-05-12
571,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-05-13
1903,Ahmednagar,Kopargaon,Maize,Other,FAQ,2254,2275,2261,2022-05-14
1677,Ahmednagar,Kopargaon,Maize,Other,FAQ,1925,2316,2180,2022-05-16
2682,Ahmednagar,Rahata,Maize,Other,FAQ,2314,2339,2325,2022-05-17
3028,Ahmednagar,Rahuri(Vambori),Maize,Other,FAQ,2000,2076,2040,2022-05-18
580,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-05-19
603,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2100,1900,2022-05-20
1795,Ahmednagar,Kopargaon,Maize,Other,FAQ,2050,2261,2180,2022-05-21
3665,Ahmednagar,Shrirampur,Maize,Other,FAQ,1500,1900,1650,2022-05-23
604,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2100,1900,2022-05-24
1554,Ahmednagar,Kopargaon,Maize,Other,FAQ,1790,2156,2075,2022-05-25
1625,Ahmednagar,Kopargaon,Maize,Other,FAQ,1873,2165,2075,2022-05-26
2957,Ahmednagar,Rahuri(Vambori),Maize,Other,FAQ,1800,2019,2010,2022-05-27
595,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-05-28
3421,Ahmednagar,Shrigonda,Maize,Other,FAQ,2050,2050,2050,2022-05-30
1668,Ahmednagar,Kopargaon,Maize,Other,FAQ,1915,2166,2147,2022-05-31
151,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1800,2335,2067,2022-06-01
562,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-06-02
359,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2200,2400,2300,2022-06-03
1393,Ahmednagar,Kopargaon,Maize,Other,FAQ,1500,2095,1901,2022-06-04
3353,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2000,2000,2022-06-06
566,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-06-07
1487,Ahmednagar,Kopargaon,Maize,Other,FAQ,1670,2090,1901,2022-06-08
1483,Ahmednagar,Kopargaon,Maize,Other,FAQ,1651,2120,2050,2022-06-09
3714,Ahmednagar,Shrirampur,Maize,Other,FAQ,1850,2200,2000,2022-06-10
1739,Ahmednagar,Kopargaon,Maize,Other,FAQ,2000,2175,2135,2022-06-11
